Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,segmentind,yearind,milesind,nightind,pparkind,genderind,ageind,educind,regionind,Urbind,incomeind,Ch1,Ch2,Ch3,Ch4
1139,21634,12,0,1,4,0,2,0,2,0,0,1,0,0,0,1,1,2,1,0,0,9,0,2,1,0,2,0,2,0,0,1,0,0,0,2,1,3,2,0,0,1,0,2,1,0,2,0,1,0,0,2,0,0,0,2,1,1,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,4,2,1,1,3,3,7,,,,
1139,21635,13,3,0,0,1,1,3,0,1,0,2,1,2,0,0,0,0,0,2,0,11,3,0,0,5,1,2,0,2,0,2,1,1,0,0,0,0,0,2,0,1,2,0,0,2,1,1,0,1,0,2,1,2,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,4,2,1,1,3,3,7,,,,
1139,21636,14,1,1,0,0,0,0,0,2,0,0,0,0,2,2,0,1,3,3,1,2,2,1,0,0,0,0,0,2,0,0,0,0,4,3,0,3,3,3,2,9,2,2,0,0,0,0,0,2,0,0,0,0,1,3,0,3,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,4,2,1,1,3,3,7,,,,
1139,21637,15,0,0,4,0,0,3,2,0,3,0,1,2,0,0,3,4,0,0,2,2,0,0,4,0,0,1,1,0,2,0,2,1,0,0,1,2,0,0,1,9,0,0,3,0,0,3,2,0,4,0,3,2,0,0,2,4,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,4,2,1,1,3,3,7,,,,
1139,21638,16,0,0,2,0,0,1,0,1,1,1,0,1,3,0,0,0,2,1,0,12,0,0,2,0,0,3,0,2,1,2,0,1,2,0,0,0,2,1,0,4,0,0,1,0,0,2,0,2,4,1,0,1,4,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,4,2,1,1,3,3,7,,,,
1139,21639,17,1,1,0,1,2,3,2,0,0,0,1,0,0,3,2,0,0,0,0,4,2,1,0,5,2,1,2,0,0,0,2,0,0,1,1,0,0,0,0,4,3,2,0,6,2,1,3,0,0,0,3,0,0,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,4,2,1,1,3,3,7,,,,
1139,21640,18,3,2,4,0,2,0,2,0,2,0,0,2,0,0,0,0,4,0,1,1,3,2,4,0,1,0,2,0,1,0,0,2,0,0,0,0,3,0,1,6,1,2,4,0,2,0,1,0,3,0,0,1,0,0,0,0,2,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,4,2,1,1,3,3,7,,,,
1139,21641,19,0,0,0,1,0,0,0,1,0,1,2,0,2,1,1,3,0,3,0,7,0,0,0,6,0,0,0,2,0,2,3,0,2,3,3,3,0,3,0,2,0,0,0,1,0,0,0,1,0,2,3,0,1,1,1,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,7,4,2,1,1,3,3,7,,,,
1140,21642,1,2,0,0,3,0,0,2,0,0,2,0,0,1,1,0,0,4,1,2,3,2,0,0,3,0,0,1,0,0,2,0,0,2,1,0,0,3,2,1,5,3,0,0,3,0,0,3,0,0,1,0,0,4,1,0,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21643,2,0,2,3,0,1,1,0,0,4,0,2,2,0,0,1,3,0,0,0,12,0,1,4,0,2,1,0,0,4,0,2,1,0,0,3,2,0,0,0,4,0,2,2,0,1,2,0,0,4,0,3,2,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21644,3,0,2,0,6,0,0,2,2,4,0,2,0,1,0,0,3,3,0,0,4,0,2,0,3,0,0,1,1,2,0,2,0,4,0,0,2,4,0,0,6,0,1,0,4,0,0,2,2,1,0,3,0,2,0,0,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21645,4,1,0,0,0,2,3,0,2,0,2,0,1,0,0,3,0,0,1,2,6,3,0,0,0,2,1,0,1,0,1,0,2,0,0,2,0,0,3,1,2,2,0,0,0,2,3,0,2,0,2,0,1,0,0,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21646,5,0,0,4,0,2,0,1,2,4,0,3,0,0,1,0,0,0,2,2,3,0,0,5,0,2,0,3,1,4,0,3,0,0,2,0,0,0,3,2,1,0,0,4,0,2,0,3,1,1,0,2,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21647,6,2,0,1,3,0,0,0,0,0,1,0,2,0,3,3,4,1,0,0,4,3,0,2,3,0,0,0,0,0,1,0,2,0,3,2,4,2,0,0,5,3,0,1,5,0,0,0,0,0,2,0,2,0,2,3,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21648,7,0,1,2,0,0,2,0,0,0,2,1,0,3,0,2,0,1,0,1,3,0,1,1,0,0,2,0,0,0,2,3,0,1,0,1,0,4,0,1,8,0,1,2,0,0,2,0,0,0,1,1,0,2,0,2,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21649,8,2,1,0,0,2,0,2,0,0,0,0,1,3,3,0,3,0,1,0,1,2,2,0,0,1,0,2,0,0,0,0,2,1,3,0,1,0,3,0,5,2,1,0,0,2,0,2,0,0,0,0,1,2,1,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21650,9,2,2,4,4,0,3,0,2,3,0,0,0,0,1,0,0,0,0,1,5,2,2,4,6,0,1,0,2,1,0,0,0,0,2,0,0,0,0,1,4,3,2,2,6,0,2,0,2,4,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21651,10,0,0,0,6,1,3,3,0,4,2,0,0,2,0,1,0,0,2,0,3,0,0,0,4,1,3,2,0,4,2,0,0,2,0,1,0,0,3,0,11,0,0,0,6,1,1,2,0,1,2,0,0,3,0,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21652,11,3,0,0,0,2,0,1,2,0,2,3,2,0,0,0,4,2,0,0,12,1,0,0,0,2,0,1,1,0,1,1,2,0,0,0,2,4,0,0,12,2,0,0,0,2,0,3,2,0,2,1,1,0,0,0,2,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21653,12,0,2,0,3,0,1,0,2,0,0,1,1,2,0,0,0,2,2,0,1,0,2,0,6,0,2,0,2,0,0,1,2,3,0,0,0,3,3,0,4,0,2,0,5,0,1,0,1,0,0,3,1,2,0,0,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21654,13,0,0,1,0,0,0,0,0,4,0,0,2,0,2,2,3,2,2,1,1,0,0,4,0,0,0,0,0,2,0,0,1,0,1,1,1,1,1,1,9,0,0,4,0,0,0,0,0,3,0,0,1,0,2,1,3,2,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21655,14,0,1,0,4,2,0,2,0,0,0,1,0,0,3,1,2,0,0,1,2,0,1,0,5,1,0,2,0,0,0,3,0,0,2,2,4,0,0,1,12,0,2,0,3,2,0,1,0,0,0,2,0,0,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21656,15,3,0,3,0,0,3,0,1,3,1,1,0,2,0,1,0,0,0,0,3,2,0,5,0,0,1,0,2,2,1,1,0,3,0,1,0,0,0,0,8,3,0,5,0,0,1,0,1,3,1,3,0,3,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21657,16,0,0,4,0,0,3,2,1,0,2,0,2,2,0,0,1,0,0,2,2,0,0,5,0,0,2,3,2,0,1,0,2,4,0,0,3,0,0,2,8,0,0,3,0,0,2,1,1,0,2,0,2,1,0,0,4,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21658,17,1,2,0,1,2,0,0,0,4,2,0,0,0,1,0,0,1,2,0,2,1,1,0,5,2,0,0,0,4,1,0,0,0,3,0,0,4,2,0,7,2,2,0,5,1,0,0,0,1,1,0,0,0,2,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21659,18,3,2,5,0,0,0,2,2,0,0,0,0,0,0,1,1,3,2,0,2,3,1,3,0,0,0,3,2,0,0,0,0,0,0,1,1,3,2,0,8,2,1,3,0,0,0,3,2,0,0,0,0,0,0,3,3,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1140,21660,19,0,0,0,2,2,0,0,0,1,0,1,1,2,1,0,0,2,0,2,10,0,0,0,1,2,0,0,0,3,0,2,2,2,1,0,0,3,0,1,11,0,0,0,6,2,0,0,0,1,0,1,1,2,2,0,0,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2,2,4,1,3,3,8,,,,
1141,21661,1,0,1,4,5,2,0,3,0,0,2,3,0,0,3,0,0,0,0,2,9,0,1,1,1,1,0,1,0,0,1,3,0,0,1,0,0,0,0,1,8,0,2,2,6,2,0,3,0,0,2,1,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21662,2,0,0,0,0,0,3,0,2,2,0,0,1,4,0,3,1,3,3,0,10,0,0,0,0,0,1,0,2,2,0,0,1,4,0,1,4,1,2,0,2,0,0,0,0,0,3,0,1,2,0,0,2,4,0,2,3,3,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21663,3,3,1,5,0,1,2,0,2,0,0,0,1,0,2,0,0,3,0,0,7,1,2,1,0,1,1,0,1,0,0,0,2,0,2,0,0,4,0,0,9,3,2,2,0,2,3,0,1,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21664,4,2,0,0,3,0,0,0,0,3,2,3,0,0,0,3,2,0,1,1,12,3,0,0,1,0,0,0,0,3,1,2,0,0,0,2,2,0,1,1,7,1,0,0,3,0,0,0,0,2,1,1,0,0,0,3,4,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21665,5,3,0,0,6,2,0,1,2,1,0,0,0,3,3,0,0,0,2,0,4,1,0,0,1,2,0,2,1,1,0,0,0,4,1,0,0,0,1,0,7,2,0,0,5,2,0,3,1,4,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21666,6,0,2,3,0,0,1,1,0,0,0,2,1,0,0,0,1,0,2,2,10,0,1,5,0,0,2,1,0,0,0,1,1,0,0,0,2,0,2,1,4,0,1,3,0,0,2,2,0,0,0,2,1,0,0,0,3,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21667,7,2,0,5,0,0,1,0,0,0,1,0,0,2,2,3,0,2,0,1,12,2,0,4,0,0,3,0,0,0,1,0,0,2,1,1,0,2,0,1,4,2,0,4,0,0,1,0,0,0,1,0,0,1,1,2,0,4,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21668,8,0,0,0,0,1,0,3,1,0,2,3,0,3,0,3,3,3,0,0,3,0,0,0,0,1,0,2,2,0,1,3,0,3,0,2,2,4,0,0,6,0,0,0,0,2,0,2,1,0,2,3,0,1,0,2,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21669,9,0,1,0,4,0,3,2,0,3,0,3,1,0,0,2,0,3,0,0,7,0,2,0,3,0,1,2,0,2,0,3,2,0,0,3,0,4,0,0,7,0,1,0,2,0,1,2,0,2,0,3,2,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21670,10,1,1,5,0,2,0,0,1,2,2,0,2,0,0,0,2,0,0,0,7,2,2,2,0,1,0,0,1,4,2,0,1,0,0,0,1,0,0,0,3,2,1,3,0,1,0,0,2,3,2,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21671,11,0,1,0,5,2,0,0,1,0,0,0,0,1,2,1,0,0,1,2,8,0,2,0,4,2,0,0,1,0,0,0,0,1,3,2,0,0,3,1,1,0,1,0,6,1,0,0,1,0,0,0,0,1,3,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21672,12,0,0,4,6,0,0,0,0,4,0,1,1,2,2,0,2,3,0,0,12,0,0,3,4,0,0,0,0,4,0,3,1,3,1,0,4,1,0,0,5,0,0,4,1,0,0,0,0,1,0,3,1,1,1,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21673,13,1,1,0,0,0,2,3,0,0,2,0,0,4,0,0,0,3,3,1,3,3,1,0,0,0,1,2,0,0,1,0,0,4,0,0,0,4,2,2,10,3,1,0,0,0,1,3,0,0,2,0,0,4,0,0,0,1,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21674,14,3,0,0,0,2,1,0,0,0,1,2,1,0,3,2,0,0,1,0,4,2,0,0,0,2,2,0,0,0,1,2,2,0,2,1,0,0,1,0,9,1,0,0,0,1,2,0,0,0,2,1,2,0,3,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21675,15,0,0,4,6,0,2,2,1,3,0,0,0,0,0,1,1,0,0,1,7,0,0,2,2,0,1,3,1,4,0,0,0,0,0,1,2,0,0,1,8,0,0,2,1,0,3,1,1,4,0,0,0,0,0,1,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21676,16,0,0,2,0,1,0,3,0,2,1,1,2,4,0,0,0,0,0,2,8,0,0,1,0,2,0,2,0,3,2,3,2,4,0,0,0,0,0,2,1,0,0,4,0,1,0,3,0,3,1,3,1,3,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21677,17,3,1,0,4,0,0,0,2,0,0,3,0,0,1,0,1,3,2,0,2,1,2,0,3,0,0,0,2,0,0,3,0,0,3,0,2,2,1,0,9,1,1,0,4,0,0,0,2,0,0,2,0,0,2,0,2,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21678,18,2,0,0,1,2,0,1,0,0,0,0,1,0,0,2,2,3,0,1,6,2,0,0,3,1,0,1,0,0,0,0,2,0,0,2,1,4,0,1,1,1,0,0,1,1,0,2,0,0,0,0,1,0,0,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1141,21679,19,0,1,5,0,0,3,0,2,2,1,0,0,3,2,0,0,0,3,0,5,0,2,1,0,0,3,0,2,2,2,0,0,3,2,0,0,0,2,0,3,0,2,1,0,0,1,0,2,4,1,0,0,3,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,3,4,1,4,5,5,2,9,,,,
1142,21680,1,0,0,4,6,0,0,0,0,0,0,0,0,2,3,2,2,3,1,2,4,0,0,2,3,0,0,0,0,0,0,0,0,3,2,2,2,4,1,2,8,0,0,5,2,0,0,0,0,0,0,0,0,1,1,3,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21681,2,1,1,0,0,0,2,1,0,4,1,2,1,0,0,0,0,4,0,0,8,2,2,0,0,0,3,3,0,3,2,1,1,0,0,0,0,4,0,0,12,2,2,0,0,0,3,1,0,1,2,1,2,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21682,3,0,0,2,0,1,2,0,2,0,0,3,1,3,3,0,3,0,0,0,4,0,0,5,0,2,2,0,2,0,0,2,2,3,2,0,4,0,0,0,5,0,0,4,0,1,3,0,1,0,0,3,2,3,1,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21683,4,2,1,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,3,2,6,1,2,0,0,2,0,0,2,2,2,0,0,0,0,3,0,0,1,2,12,3,2,0,0,2,0,0,1,3,1,0,0,0,0,1,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21684,5,0,0,0,5,1,1,2,0,0,2,0,2,0,3,0,0,3,0,1,5,0,0,0,4,1,1,3,0,0,1,0,2,0,3,0,0,2,0,2,12,0,0,0,3,1,2,1,0,0,1,0,2,0,2,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21685,6,2,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,12,2,1,4,2,0,0,3,2,0,0,2,0,4,0,0,0,0,1,0,8,1,2,3,2,0,0,3,2,0,0,3,0,2,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21686,7,0,0,0,3,2,0,2,0,4,0,1,2,0,0,3,3,0,3,0,9,0,0,0,3,2,0,2,0,3,0,2,2,0,0,3,1,0,3,0,3,0,0,0,6,2,0,1,0,1,0,1,2,0,0,3,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21687,8,0,2,2,0,0,3,0,0,2,1,0,0,3,3,2,0,0,0,2,8,0,1,4,0,0,1,0,0,2,2,0,0,2,3,2,0,0,0,1,11,0,2,1,0,0,2,0,0,4,1,0,0,4,3,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21688,9,1,2,5,0,0,3,1,2,0,0,0,0,0,0,2,2,3,0,0,9,3,2,1,0,0,3,2,1,0,0,0,0,0,0,3,3,4,0,0,10,1,2,3,0,0,3,2,2,0,0,0,0,0,0,3,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21689,10,1,0,0,1,1,0,0,0,2,2,1,0,4,1,0,0,3,0,0,7,2,0,0,6,2,0,0,0,3,1,1,0,3,3,0,0,4,0,0,1,2,0,0,5,1,0,0,0,1,1,1,0,1,2,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21690,11,2,0,0,0,0,1,0,1,1,0,0,2,2,0,0,1,0,1,2,1,2,0,0,0,0,3,0,1,2,0,0,2,3,0,0,2,0,2,1,6,3,0,0,0,0,3,0,2,3,0,0,1,4,0,0,4,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21691,12,0,1,0,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,1,9,0,2,0,6,0,0,0,2,0,2,3,1,0,2,0,2,0,0,1,2,0,2,0,2,0,0,0,2,0,2,3,2,0,1,0,1,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21692,13,0,0,3,0,1,0,3,0,0,0,2,0,0,2,3,0,1,1,2,10,0,0,3,0,1,0,1,0,0,0,2,0,0,2,1,0,3,2,2,4,0,0,1,0,1,0,3,0,0,0,1,0,0,3,1,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21693,14,0,0,3,0,1,0,3,2,3,2,0,0,2,0,0,1,2,0,0,9,0,0,3,0,1,0,1,2,1,1,0,0,1,0,0,3,4,0,0,2,0,0,1,0,2,0,2,1,3,1,0,0,4,0,0,3,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21694,15,1,2,0,4,0,2,0,0,0,2,0,2,4,0,3,0,0,2,0,8,3,2,0,3,0,2,0,0,0,1,0,2,3,0,2,0,0,3,0,7,3,2,0,1,0,1,0,0,0,2,0,1,3,0,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21695,16,2,1,0,5,2,2,0,0,0,0,0,0,0,3,0,2,0,3,2,1,1,1,0,2,1,3,0,0,0,0,0,0,0,3,0,1,0,3,1,2,2,1,0,6,1,3,0,0,0,0,0,0,0,3,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21696,17,0,2,1,0,0,0,3,1,4,0,1,1,0,0,3,0,1,0,0,2,0,2,2,0,0,0,3,1,2,0,2,1,0,0,1,0,2,0,0,8,0,2,3,0,0,0,3,1,4,0,1,2,0,0,1,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21697,18,0,0,1,0,0,1,1,0,4,2,1,0,0,0,0,3,0,2,2,2,0,0,3,0,0,3,2,0,4,1,3,0,0,0,0,3,0,2,2,6,0,0,2,0,0,3,3,0,1,1,3,0,0,0,0,1,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1142,21698,19,3,0,0,6,2,0,0,2,0,0,0,2,2,3,2,0,3,0,0,4,3,0,0,1,2,0,0,2,0,0,0,2,3,2,3,0,2,0,0,9,3,0,0,5,1,0,0,1,0,0,0,1,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,4,2,3,1,5,2,10,,,,
1143,21699,1,1,0,2,0,2,0,2,2,0,2,0,0,2,0,0,0,0,2,1,4,3,0,5,0,2,0,2,2,0,1,0,0,3,0,0,0,0,1,2,1,3,0,3,0,2,0,3,1,0,2,0,0,1,0,0,0,0,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,3,1,2,5,4,1,6,,,,
1143,21700,2,0,2,0,6,0,2,0,0,4,0,2,2,0,3,0,4,1,0,0,2,0,2,0,4,0,3,0,0,4,0,3,2,0,1,0,1,1,0,0,3,0,1,0,2,0,3,0,0,2,0,2,2,0,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,3,1,2,5,4,1,6,,,,
1143,21701,3,2,0,0,2,0,0,1,2,2,0,0,2,0,0,1,0,0,2,2,3,2,0,0,1,0,0,2,2,2,0,0,1,0,0,2,0,0,1,2,8,3,0,0,3,0,0,1,2,2,0,0,1,0,0,1,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,3,1,2,5,4,1,6,,,,
1143,21702,4,0,2,4,0,2,3,0,0,0,0,0,0,2,3,3,3,1,0,0,11,0,2,4,0,1,1,0,0,0,0,0,0,4,3,3,1,1,0,0,1,0,1,3,0,1,3,0,0,0,0,0,0,2,1,3,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,3,1,2,5,4,1,6,,,,
1143,21703,5,1,0,0,0,0,3,0,1,0,1,1,0,4,0,2,4,0,0,2,10,2,0,0,0,0,2,0,1,0,1,3,0,1,0,1,3,0,0,1,7,3,0,0,0,0,2,0,2,0,2,3,0,1,0,3,3,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,3,1,2,5,4,1,6,,,,
